time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust,dealer,foreign,"K(9,3)","D(9,3)",J,DIF12-26,MACD9,OSC,volume,MA5,MA10,financing,financing_difference,tomorrow,percentage
2013/3/11,8021.88,8089.21,8001.85,8038.72,7987.34,7963.66,7787.95,7674.45,8041.96,7942.71,7843.46,-1424,262,32105,0.721,0.6099,0.9434,53.63,53.28,0.35,961.15,941.86,860.09,1796,10.5,7994.71,0.002941932
2013/3/12,8039,8063.23,7986.59,7994.71,7998.52,7974.06,7795.59,7680.18,8042.89,7949.65,7856.41,-1426,256,32101,0.6826,0.6341,0.7796,53.87,53.4,0.47,918.23,939.12,877.75,1797,4343,7995.51,-0.005474752
2013/3/13,8018.9,8047.56,7962.42,7995.51,8001.05,7979.89,7802.49,7685.56,8047.72,7953.27,7858.81,-1440,243,32097,0.6581,0.6421,0.6901,52.68,53.25,-0.57,837.15,899.75,889.91,1802,5.76,7951.76,0.000100066
2013/3/14,8002.42,8002.71,7946.29,7951.76,7992.63,7979.14,7808.17,7690.36,8045.95,7956.51,7867.06,-1448,232,32051,0.5809,0.6217,0.4993,48.19,52.24,-4.05,765.74,885.97,890.84,1811,8.34,7927.49,-0.005471821
2013/3/15,7989.67,7999.92,7924.94,7927.49,7981.92,7975.75,7813.17,7694.83,8045.11,7957.55,7869.99,-1452,222,32006,0.4597,0.5677,0.2438,42.67,50.33,-7.66,935.49,883.55,902.43,1808,-2.96,7811.34,-0.003052154
2013/3/18,7886.69,7888.16,7807.61,7811.34,7937.43,7952.61,7814.32,7697.37,8059.24,7950.94,7842.64,-1461,206,31925,0.3109,0.4821,-0.0315,28.66,45.99,-17.33,710.69,833.46,887.66,1804,-4.13,7838.47,-0.014651548
2013/3/19,7843.47,7863.77,7823.81,7838.47,7905.75,7932.57,7815.24,7699.76,8063.51,7944.82,7826.12,-1470,208,31857,0.2438,0.4027,-0.0739,18.27,40.45,-22.18,735.53,796.92,868.02,1808,4.61,7798.03,0.003473156
2013/3/20,7834.73,7844.54,7786.56,7798.03,7875.82,7911.37,7815.27,7701.68,8061.5,7933.26,7805.03,-1470,209,31720,0.1752,0.3268,-0.1282,7.19,33.8,-26.61,744.77,778.44,839.1,1819,10.7,7811.84,-0.00515917
2013/3/21,7828.95,7843.16,7811.84,7811.84,7858.53,7895.47,7815.55,7703.7,8064.05,7925.98,7787.91,-1472,207,31675,0.1446,0.2661,-0.0983,-0.55,26.93,-27.48,702.69,765.83,825.9,1822,3.38,7796.22,0.00177096
2013/3/22,7811.52,7832.59,7796.22,7796.22,7842.07,7879.77,7815.34,7705.45,8067.09,7918.41,7769.72,-1474,204,31649,0.1081,0.2134,-0.1027,-7.75,19.99,-27.74,653.82,709.5,796.52,1827,5.02,7856.12,-0.001999529
2013/3/25,7862.58,7877.05,7854.47,7856.12,7848.9,7876.64,7816.89,7708.04,8059.43,7911.87,7764.31,-1474,198,31664,0.1609,0.1959,0.0908,-8.87,14.22,-23.09,598.28,687.02,760.24,1826,-9602,7856.36,0.007683211
2013/3/26,7873.7,7876.68,7845.56,7856.36,7853.62,7874.18,7818.4,7710.61,8055.8,7907.3,7758.81,-1476,201,31656,0.2149,0.2022,0.2402,-9.82,9.41,-19.23,687.68,677.45,737.18,1825,-8737,7894.12,3.05494E-05
2013/3/27,7872.75,7894.26,7857.32,7894.12,7862.29,7875.17,7820.41,7713.4,8056.1,7907.97,7759.83,-1482,202,31671,0.3113,0.2386,0.4567,-8.36,5.86,-14.22,676.7,663.83,721.14,1820,-4.96,7866.88,0.004806297
2013/3/28,7905.71,7905.71,7844.84,7866.88,7868.45,7876.19,7822.39,7716.17,8055.58,7906.41,7757.24,-1483,191,31664,0.4322,0.3031,0.6904,-8.23,3.04,-11.27,664.15,656.13,710.98,1820,-6468,7918.61,-0.00345067
2013/3/29,7904.5,7931.7,7883.81,7918.61,7882.19,7882.27,7825.25,7719.36,8051.02,7904.11,7757.2,-1487,197,31699,0.5914,0.3992,0.9758,-4.67,1.5,-6.17,575.84,640.53,675.01,1820,2599,7899.24,0.006575669
2013/4/1,7934.25,7937.73,7896.57,7899.24,7893.77,7888.58,7828.26,7722.63,8051.67,7905.7,7759.74,-1487,195,31728,0.6427,0.4804,0.9674,-2.23,0.75,-2.98,541.86,629.25,658.13,1813,-6.86,7913.18,-0.002446136
2013/4/2,7897.16,7924.46,7879.55,7913.18,7897.04,7891.31,7830.73,7725.62,8050.22,7904.73,7759.23,-1489,194,31763,0.704,0.5549,1.0021,-0.34,0.53,-0.87,583.37,608.38,642.92,1804,-9.01,7942.35,0.001764727
2013/4/3,7949.12,7954.15,7913.77,7942.35,7911.31,7900.13,7834.3,7729.16,8049.37,7904.33,7759.29,-1491,199,31800,0.7778,0.6292,1.0749,3.58,1.14,2.44,695.51,612.14,637.99,1798,-6.21,7752.79,0.003686255
2013/4/8,7831.22,7843.1,7747.47,7752.79,7872.09,7880.77,7832.97,7730.23,8050.68,7893.94,7737.21,-1500,193,31746,0.5271,0.5952,0.3909,-6.48,-0.38,-6.1,911.5,661.62,658.87,1776,-22,7728.54,-0.023866992
2013/4/9,7766.62,7781.13,7714.93,7728.54,7830.66,7856.59,7830.18,7730.52,8041.72,7879.61,7717.51,-1506,190,31683,0.3704,0.5202,0.0706,-17.14,-3.73,-13.41,707.02,687.85,664.19,1761,-15.3,7752.8,-0.003127906
2013/4/10,7772.95,7772.95,7739.99,7752.8,7807,7838.97,7827.87,7731,8018.99,7865.32,7711.65,-1506,193,31636,0.2997,0.4467,0.0056,-23.99,-7.78,-16.21,669.55,713.39,671.32,1754,-6.64,7857.98,0.003139015
2013/4/11,7788.58,7857.98,7788.58,7857.98,7812.43,7836.12,7827.72,7732.53,8000.22,7858.48,7716.74,-1508,202,31650,0.3991,0.4308,0.3356,-22.23,-10.67,-11.55,752.11,747.14,677.76,1755,1.29,7821.63,0.013566711
2013/4/12,7861.12,7864.86,7810.54,7821.63,7821.46,7836.74,7828.1,7734.29,7977.47,7849.79,7722.1,-1511,189,31635,0.4148,0.4255,0.3933,-21.46,-12.83,-8.63,702.82,748.6,680.37,1751,-4.71,7763.53,-0.004625871
2013/4/15,7815.32,7835.12,7753.24,7763.53,7811.58,7828.57,7826.91,7735.25,7964.3,7840.38,7716.45,-1518,179,31593,0.3442,0.3984,0.2359,-24.68,-15.2,-9.48,658.76,698.05,679.83,1740,-10.9,7801.05,-0.007428119
2013/4/16,7690.91,7801.05,7688.62,7801.05,7789.52,7813.45,7824.24,7735.41,7952.33,7834.05,7715.78,-1523,186,31577,0.3706,0.3891,0.3336,-27.38,-17.64,-9.75,657.66,688.18,688.02,1734,-5.84,7809.07,0.004832853
2013/4/17,7822.81,7822.81,7791.53,7809.07,7796.87,7813.11,7823.83,7736.67,7952.31,7833.94,7715.57,-1522,194,31547,0.3983,0.3922,0.4105,-26.39,-19.39,-7,738.16,701.9,707.65,1736,1.85,7791.35,0.001028067
2013/4/18,7781.48,7826.13,7757.33,7791.35,7794.27,7808.74,7822.69,7737.54,7951.36,7831.58,7711.81,-1528,199,31539,0.4598,0.4147,0.55,-26.63,-20.83,-5.79,748.49,701.18,724.16,1740,4.66,7930.8,-0.002269156
2013/4/19,7868.9,7933.72,7862.92,7930.8,7829.21,7825.16,7825.19,7740.21,7964.38,7838.22,7712.07,-1525,217,31611,0.6359,0.4885,0.9308,-16.7,-20.01,3.31,877.44,736.1,742.35,1755,14.7,7970.38,0.017898054
2013/4/22,7976.1,7996.55,7950.01,7970.38,7877.22,7852.09,7830.05,7744.06,7984.05,7846.15,7708.25,-1529,223,31650,0.7289,0.5686,1.0496,-4.16,-16.84,12.68,770.31,758.41,728.23,1759,4.35,7942.77,0.004990669
2013/4/23,7955.92,7968.79,7913.6,7942.77,7899.91,7869.03,7833.82,7747.39,7995.5,7853.48,7711.45,-1542,225,31624,0.7611,0.6328,1.0177,3.33,-12.8,16.13,756.46,778.17,733.18,1766,6.62,8023.71,-0.003464076
2013/4/24,7977.4,8025.45,7968.28,8023.71,7932.84,7892.61,7839.23,7751.54,8022.12,7861.86,7701.59,-1550,237,31675,0.839,0.7015,1.114,14.61,-7.32,21.93,837.4,798.02,749.96,1769,3.18,8021.75,0.0101904
2013/4/25,8015.38,8026.46,7994.19,8021.75,7960.04,7914.76,7844.98,7755.89,8044.82,7870.13,7695.43,-1553,231,31731,0.888,0.7637,1.1367,23.74,-1.11,24.85,757.39,799.8,750.49,1775,6.08,8022.06,-0.000244276
2013/4/26,8034.47,8081.37,8020.47,8022.06,7986.56,7937.46,7851.36,7760.58,8063.22,7876.52,7689.83,-1560,224,31784,0.875,0.8008,1.0234,32.25,5.56,26.69,923.08,808.93,772.52,1778,2.46,8029.74,3.86449E-05
2013/4/29,8043.71,8046.22,8014.27,8029.74,8002.2,7954.92,7857.33,7765.09,8082.83,7884.67,7686.51,-1565,226,31890,0.8636,0.8217,0.9473,38.03,12.06,25.98,770.48,808.96,783.69,1772,-6,8093.66,0.00095736
2013/4/30,8065.92,8115.59,8065.92,8093.66,8029.89,7978.62,7864.8,7770.38,8111.29,7893.42,7675.55,-1564,238,31994,0.8886,0.844,0.9779,47.1,19.06,28.03,1003.95,858.46,818.32,1768,-3.7,8128.51,0.007960407
2013/5/2,8111.43,8139.49,8095.7,8128.51,8059.52,8004.1,7873.13,7776.14,8145.69,7904.88,7664.08,-1569,246,32074,0.9125,0.8669,1.0039,56.12,26.48,29.64,883.8,867.74,832.88,1776,8.25,8135.03,0.004305839
2013/5/3,8157.51,8175.33,8121.07,8135.03,8088.76,8030.13,7882.12,7782.27,8176.89,7915.98,7655.06,-1581,246,32120,0.8904,0.8747,0.9217,64.03,33.99,30.04,876.99,891.66,845.73,1775,-9410,8169.05,0.000802115
2013/5/6,8188.48,8197.52,8153.96,8169.05,8118.26,8056.88,7891.79,7788.8,8210.56,7927.31,7644.06,-1585,255,32154,0.8935,0.881,0.9185,71.95,41.58,30.37,782.97,863.64,836.28,1781,6.01,8163.06,0.004181915
2013/5/7,8177.58,8181.8,8145.1,8163.06,8134.47,8076.88,7900.81,7795.05,8236.91,7947.82,7658.74,-1598,243,32230,0.8789,0.8803,0.8761,76.61,48.59,28.03,788.57,867.25,838.11,1781,-1580,8267.09,-0.000733255
2013/5/8,8177.94,8284.09,8177.94,8267.09,8165.23,8104.13,7911.5,7802.18,8277.14,7974.75,7672.36,-1608,246,32388,0.8997,0.8867,0.9256,86.23,56.12,30.12,958.28,858.12,858.29,1779,-2.26,8285.89,0.012743996
2013/5/9,8314.37,8322.69,8279.46,8285.89,8210.36,8139.85,7924.26,7810.42,8314.63,8001.41,7688.18,-1617,246,32467,0.8934,0.889,0.9022,96.33,64.16,32.17,900.75,861.51,864.62,1776,-3.44,8280.26,0.002274077
2013/5/10,8284.38,8297.33,8258.62,8280.26,8233.62,8165.36,7935.92,7818.19,8350.79,8022.52,7694.25,-1625,246,32526,0.8831,0.887,0.8752,102,71.73,30.27,820.41,850.2,870.93,1781,5.43,8248.32,-0.000679468
2013/5/13,8285.45,8296.54,8230.65,8248.32,8244.16,8183.52,7946.72,7825.58,8372.59,8043.85,7715.12,-1632,239,32560,0.8255,0.8665,0.7435,103.43,78.07,25.36,678.77,829.36,846.5,1782,1.19,8251.82,-0.003857367
2013/5/14,8272.2,8295.41,8233.98,8251.82,8250.56,8198.04,7957.1,7832.81,8382.3,8068.27,7754.24,-1646,234,32635,0.7796,0.8375,0.6637,103.56,83.17,20.39,719.66,815.58,841.41,1785,2.96,8318.59,0.000424329
2013/5/15,8264.1,8320.32,8251.51,8318.59,8263.25,8214.51,7967.97,7840.35,8401.05,8094.15,7787.24,-1654,239,32685,0.8463,0.8404,0.858,105.99,87.73,18.26,909.99,805.92,832.02,1786,1.3,8390.05,0.008091548
2013/5/16,8362.49,8414.88,8346.45,8390.05,8301.65,8244.32,7981.43,7849.24,8426.63,8123.19,7819.76,-1656,267,32766,0.8668,0.8492,0.902,113.31,92.85,20.47,1225.4,870.85,866.18,1791,4.41,8368.19,0.008590398
2013/5/17,8377.26,8402.34,8356.79,8368.19,8326.48,8268.29,7994.37,7857.95,8432.62,8152.04,7871.46,-1668,275,32795,0.8535,0.8507,0.8593,116.84,97.65,19.2,915,889.77,869.98,1796,5.47,8377.05,-0.002605467
2013/5/20,8364.95,8385.68,8347.33,8377.05,8340.57,8286.55,8006.65,7866.39,8451.97,8174.35,7896.73,-1678,281,32830,0.8491,0.8502,0.8471,118.11,101.74,16.37,719.53,897.92,863.64,1802,5.41,8383.05,0.001058771
2013/5/21,8381.36,8420.68,8361.96,8383.05,8355.97,8304.77,8019.11,7874.99,8470.23,8194.98,7919.74,-1684,286,32849,0.8334,0.8446,0.8111,118.99,105.19,13.8,852.44,924.47,870.02,1812,10.1,8398.84,0.000716243
2013/5/22,8414.06,8439.15,8376.21,8398.84,8373,8323.37,8031.83,7883.79,8480.97,8217.79,7954.6,-1693,294,32892,0.8245,0.8379,0.7977,119.6,108.07,11.53,890.32,920.54,863.23,1817,5.31,8237.83,0.001883563
2013/5/23,8367.85,8373.09,8235.5,8237.83,8349.86,8319.77,8040.74,7890.73,8476.2,8228.49,7980.79,-1704,265,32810,0.5611,0.7456,0.1922,108.17,108.09,0.08,1055.83,886.63,878.74,1830,13.1,8209.78,-0.019170504
2013/5/24,8273.21,8277.56,8172.54,8209.78,8311,8304.04,8047.05,7896.39,8467.08,8237.89,8008.71,-1715,248,32770,0.4207,0.6373,-0.0127,93.71,105.21,-11.51,840.85,871.8,880.78,1830,-5080,8280.1,-0.003405023
2013/5/27,8218.88,8280.1,8210.32,8280.1,8289.78,8293.74,8053.62,7902.19,8457.91,8250.8,8043.68,-1724,258,32770,0.4149,0.5632,0.1184,84.91,101.15,-16.24,595.24,846.94,872.43,1838,8.06,8263.05,0.008565394
2013/5/28,8289.15,8303.71,8261.54,8263.05,8286.31,8291.12,8061.02,7908.42,8443.05,8262.46,8081.88,-1724,260,32730,0.3898,0.5054,0.1586,77.87,96.5,-18.63,665.02,809.45,866.96,1842,3.99,8337.9,-0.002059154
2013/5/29,8303.2,8344.21,8303.2,8337.9,8298.25,8296.76,8069.58,7915.26,8440.37,8274.67,8108.98,-1723,266,32757,0.4666,0.4924,0.4149,76.09,92.41,-16.33,810.12,793.41,856.98,1849,6.69,8243.29,0.009058399
2013/5/30,8316.97,8316.97,8228.8,8243.29,8291,8293.08,8076.37,7921.23,8432.88,8280.41,8127.94,-1728,254,32641,0.3995,0.4615,0.2756,68.02,87.54,-19.51,837.3,749.71,818.17,1860,11.4,8254.8,-0.011346982
2013/5/31,8318.77,8334.44,8237.08,8254.8,8289.42,8291.84,8083.25,7927.27,8424.27,8286.4,8148.53,-1730,252,32578,0.3692,0.4307,0.2462,61.9,82.41,-20.51,1136.74,808.88,840.34,1871,10.8,8201.02,0.001396287
2013/6/3,8177.97,8225.79,8149.45,8201.02,8255.8,8273.06,8086.7,7931.59,8421.04,8288,8154.96,-1736,252,32511,0.3055,0.389,0.1385,50.34,75.99,-25.65,757.48,841.33,844.13,1881,10.5,8191.22,-0.006514997
2013/6/4,8243.22,8250.17,8180.39,8191.22,8242.62,8262.73,8090.95,7936.29,8417.64,8289.41,8161.17,-1745,238,32489,0.2659,0.3479,0.1018,41.42,69.08,-27.66,733.83,855.09,832.27,1883,1.78,8181.91,-0.001194973
2013/6/5,8195.52,8216.31,8161.1,8181.91,8224.65,8249.27,8094.15,7940.46,8421.47,8285.15,8148.83,-1756,235,32446,0.2328,0.3096,0.0793,32.53,61.77,-29.24,778.99,848.87,821.14,1890,6.91,8096.14,-0.001136583
2013/6/6,8135.56,8162.25,8088.31,8096.14,8189.95,8225.87,8095.02,7943.44,8434.93,8275.66,8116.39,-1770,222,32344,0.1654,0.2615,-0.0268,19.24,53.26,-34.02,782.45,837.9,793.8,1899,9.06,8095.2,-0.010482882
2013/6/7,8113.95,8146.78,8071.98,8095.2,8162.3,8204.25,8095.41,7946.14,8443.99,8266.41,8088.83,-1776,204,32291,0.1387,0.2206,-0.025,7.94,44.2,-36.26,875.49,785.65,797.27,1890,-8.78,8160.55,-0.000116105
2013/6/10,8161.51,8190.87,8142.71,8160.55,8162.83,8196.92,8097.66,7949.74,8445.41,8262.02,8078.63,-1779,210,32297,0.2009,0.214,0.1747,3.89,36.14,-32.25,651.41,764.43,802.88,1893,2.56,8116.15,0.008072685
2013/6/11,8178.95,8178.95,8116.15,8116.15,8157.74,8187.94,8099.29,7953.01,8449.36,8255.24,8061.11,-1784,211,32254,0.19,0.206,0.1581,-1.86,28.54,-30.4,690.51,755.77,805.43,1893,5064,7951.66,-0.00544081
2013/6/13,8041.5,8057.33,7951.66,7951.66,8105.34,8153.87,8096.06,7953.8,8469.19,8236.89,8004.58,-1792,193,32083,0.1267,0.1796,0.0209,-18.61,19.11,-37.72,899.71,779.91,814.39,1894,8545,7937.74,-0.020266999
2013/6/14,7978.75,7989.19,7912.37,7937.74,8055.06,8117.62,8091.41,7953.81,8469.47,8214.27,7959.08,-1795,170,32035,0.1095,0.1562,0.016,-34.23,8.44,-42.67,768.35,777.09,807.49,1888,-5.63,7992.89,-0.001750578
2013/6/17,7953.65,7999.43,7940.72,7992.89,8027.27,8091.09,8087.49,7954.11,8457.77,8195.51,7933.25,-1793,176,31977,0.1525,0.155,0.1474,-43.1,-1.87,-41.23,569.92,715.98,750.81,1893,4.62,8011.02,0.006947821
2013/6/18,7994.81,8024.95,7955.74,8011.02,8017.05,8073.91,8084.51,7954.81,8437.32,8177.21,7917.1,-1794,181,31930,0.2098,0.1733,0.283,-48.03,-11.1,-36.93,625.62,710.82,737.63,1897,3.65,8007.39,0.002268266
2013/6/19,8033.32,8056.19,8005.57,8007.39,8019.91,8065.13,8082.58,7955.98,8410.5,8158.42,7906.35,-1793,184,31880,0.2536,0.2,0.3608,-49.87,-18.85,-31.02,663.65,705.45,730.61,1901,4.18,7898.91,-0.000453126
2013/6/20,7952.36,7962.76,7890.93,7898.91,7988.69,8039.88,8077.45,7955.49,8384.33,8133.43,7882.53,-1797,174,31786,0.1779,0.1927,0.1485,-59.22,-26.93,-32.29,806.54,686.81,733.36,1905,3.81,7793.31,-0.013547486
2013/6/21,7778.84,7815.79,7739.09,7793.31,7919.71,7992.95,8067.76,7952.62,8397.44,8111.2,7824.97,-1811,172,31614,0.1586,0.1813,0.1132,-76.04,-36.75,-39.29,1205.42,774.23,775.66,1915,9.97,7758.03,-0.013368933
2013/6/24,7788.45,7815.1,7744.49,7758.03,7871.98,7953.6,8058.21,7949.7,8409.38,8088.61,7767.85,-1817,164,31444,0.1201,0.1609,0.0385,-89.67,-47.33,-42.34,835.23,827.29,771.63,1925,10.8,7663.23,-0.00452696
2013/6/25,7750.34,7792.27,7663.23,7663.23,7820.41,7910.63,8047.03,7945.86,8415.46,8057.77,7700.08,-1822,153,31350,0.0801,0.134,-0.0277,-105.18,-58.9,-46.28,939.48,890.06,800.44,1916,-9.21,7784.8,-0.012219597
2013/6/26,7789.34,7821.14,7742.2,7784.8,7808.4,7887.67,8038.42,7943.19,8397.36,8033.86,7670.36,-1823,144,31328,0.1565,0.1415,0.1865,-109.14,-68.95,-40.19,938.45,945.03,825.24,1914,-2.5,7883.9,0.015864068
2013/6/27,7841.32,7884.13,7834.33,7883.9,7825.9,7882.81,8032.6,7941.83,8351.86,8011.16,7670.45,-1824,141,31339,0.2915,0.1915,0.4916,-103.94,-75.95,-28,901.44,964,825.41,1915,1.37,8062.21,0.012729935
2013/6/28,7928.54,8062.21,7891.06,8062.21,7879.27,7901.57,8031.07,7942.56,8326.9,8002.1,7677.3,-1830,135,31403,0.5277,0.3036,0.9759,-86.9,-78.14,-8.76,941.23,911.17,842.7,1907,-8.61,8036,0.022616979
2013/7/1,8011.95,8063.47,7974.15,8036,7926.64,7923.36,8030.75,7943.87,8295.26,7991.16,7687.07,-1830,152,31361,0.6622,0.4231,1.1405,-71.91,-76.89,4.98,797.8,903.68,865.49,1911,4.03,8015.86,-0.00325097
2013/7/2,8061.84,8064.12,8012.79,8015.86,7963.98,7944.32,8031.01,7945.43,8270.78,7981.91,7693.04,-1829,152,31292,0.7347,0.527,1.1501,-59.38,-73.39,14.01,741.95,864.17,877.12,1915,4.55,7911.42,-0.002506222
2013/7/3,7991.53,7995.3,7899.08,7911.42,7959.1,7945.23,8028.34,7945.5,8241.59,7967.92,7694.25,-1835,136,31243,0.6962,0.5834,0.9217,-56.68,-70.05,13.37,864.28,849.34,897.18,1914,-9192,7893.72,-0.01302917
2013/7/4,7919.26,7927.08,7877.06,7893.72,7940.83,7937.79,8024.27,7944.82,8210.42,7953.51,7696.59,-1840,148,31201,0.6558,0.6075,0.7523,-56.43,-67.32,10.89,720.82,813.22,888.61,1919,5.1,8001.82,-0.002237272
2013/7/5,7932.3,8018.93,7926.35,8001.82,7950.5,7943.62,8022.48,7945.23,8198.42,7948.79,7699.16,-1840,172,31251,0.7187,0.6446,0.867,-48.46,-63.55,15.09,789.15,782.8,846.98,1909,-10.2,7886.34,0.013694431
2013/7/8,7980.11,7992.16,7885,7886.34,7945.63,7942.21,8019.65,7945.08,8179.95,7938.35,7696.74,-1842,154,31189,0.6284,0.6392,0.6068,-47.63,-60.37,12.73,750.25,773.29,838.49,1910,1.17,7971.18,-0.014431717
2013/7/9,7891.53,7975.64,7891.37,7971.18,7941.23,7940.43,8016.79,7944.87,8148.78,7928.88,7708.98,-1842,165,31239,0.6174,0.6319,0.5885,-43.26,-56.95,13.69,741.04,773.11,818.64,1907,-3.07,8011.69,0.010757842
2013/7/10,7974.99,8057.92,7974.99,8011.69,7962.45,7952.15,8016.4,7945.86,8130.06,7923.66,7717.25,-1835,166,31299,0.6515,0.6385,0.6777,-34.42,-52.44,18.02,871.05,774.46,811.9,1901,-5.88,8179.54,0.005082058
2013/7/11,8080.97,8179.54,8080.97,8179.54,8018.39,7984.54,8020.13,7948.91,8169.62,7935.05,7700.48,-1835,201,31490,0.7677,0.6815,0.94,-15.86,-45.13,29.26,1106.25,851.55,832.38,1885,-16,8220.49,0.020950636
2013/7/12,8187.86,8220.49,8169.92,8220.49,8078.82,8023.66,8026.02,7953.05,8214.74,7949.19,7683.64,-1833,212,31603,0.8451,0.7361,1.0632,3.08,-35.48,38.57,877.65,869.25,826.02,1879,-6.61,8254.68,0.005006394
2013/7/15,8178.26,8254.68,8175.55,8254.68,8124.48,8058.59,8032.24,7957.4,8259.12,7962.28,7665.44,-1830,238,31699,0.8968,0.7896,1.111,20.05,-24.38,44.42,843.14,887.83,830.56,1871,-7.41,8260.11,0.004159119
2013/7/16,8243.62,8260.11,8222.17,8260.11,8165.15,8092.76,8039.26,7962.17,8298.4,7974.73,7651.07,-1836,265,31764,0.9312,0.8368,1.1199,34.36,-12.63,46.99,905.96,920.81,846.96,1874,2.37,8258.95,0.000657809
2013/7/17,8239.1,8260.25,8208.71,8258.95,8190.69,8119.85,8045.9,7966.79,8333.82,7987.31,7640.8,-1839,266,31842,0.953,0.8755,1.1078,44.88,-1.13,46,960.87,938.77,856.62,1879,4.91,8194.88,-0.000140434
2013/7/18,8238.28,8265.7,8181.99,8194.88,8200.53,8138.09,8051.62,7970.98,8357.42,8002.11,7646.79,-1844,256,31910,0.9066,0.8859,0.9481,49.62,9.02,40.6,957.18,908.96,880.25,1872,-7.06,8062.03,-0.007757645
2013/7/19,8117.94,8139.81,8046.7,8062.03,8164.23,8129.64,8052.93,7972.98,8358.36,8015.54,7672.73,-1851,246,31886,0.7564,0.8427,0.5837,42.27,15.67,26.6,1024.32,938.29,903.77,1860,-11,8105.45,-0.016211342
2013/7/22,8092.03,8137.37,8092.03,8105.45,8145.06,8125.48,8054.69,7975.19,8356.44,8032.92,7709.39,-1854,256,31905,0.6538,0.7798,0.402,38.61,20.26,18.35,778.7,925.41,906.62,1864,3.21,8214.65,0.00538574
2013/7/23,8152.72,8220.89,8145.09,8214.65,8157.82,8136,8058.91,7978.63,8344.92,8060.49,7776.05,-1845,294,32012,0.6915,0.7504,0.5739,42.38,24.68,17.7,1027.16,949.65,935.23,1863,-4281,8196.19,0.013472417
2013/7/24,8222.85,8233.1,8172.23,8196.19,8173.91,8148.74,8063.74,7982.39,8341.23,8081.06,7820.88,-1849,302,32047,0.6886,0.7298,0.6062,44.91,28.73,16.18,874.44,932.36,935.57,1876,12.4,8163.58,-0.002247205
2013/7/25,8173.19,8203.49,8140.41,8163.58,8172.66,8152.64,8067.23,7985.49,8341,8095.04,7849.08,-1849,284,32087,0.6369,0.6988,0.5132,43.85,31.75,12.09,842.36,909.39,909.18,1877,1.1,8149.4,-0.003978678
2013/7/26,8188.36,8222.82,8135.73,8149.4,8173.13,8156.54,8070.73,7988.61,8345.97,8099.4,7852.83,-1850,282,32120,0.5809,0.6595,0.4238,42.24,33.85,8.39,719.72,848.48,893.38,1873,-3.68,8084.5,-0.001736983
2013/7/29,8146.14,8163.89,8074.29,8084.5,8154.49,8149.38,8072.25,7990.73,8346.8,8101.82,7856.84,-1850,278,32134,0.4448,0.588,0.1586,35.51,34.18,1.33,668.27,826.39,875.9,1869,-4.29,8163.55,-0.007963776
2013/7/30,8113.17,8176.74,8112.91,8163.55,8150.19,8147.97,8074.53,7993.23,8352.27,8109.21,7866.14,-1852,287,32212,0.4744,0.5501,0.323,34.02,34.15,-0.13,717.04,764.37,857.01,1869,-708,8107.94,0.00977797
2013/7/31,8163.44,8170.57,8107.6,8107.94,8145.92,8146.04,8076.59,7995.61,8344.58,8119.03,7893.49,-1855,297,32226,0.4258,0.5087,0.26,30.01,33.32,-3.31,823.37,754.15,843.26,1861,-8.05,8056.22,-0.006811987
2013/8/1,8110.73,8113.4,8056.22,8056.22,8125.33,8134.79,8076.84,7997.07,8330.24,8127.16,7924.08,-1859,316,32199,0.2839,0.4337,-0.0159,22.3,31.12,-8.82,761.62,738,823.7,1862,1.37,8099.88,-0.006378932
2013/8/2,8114.51,8162.91,8087.1,8099.88,8122.25,8131.39,8078.12,7999.04,8327.39,8132.06,7936.73,-1856,282,32221,0.2715,0.3797,0.0552,19.35,28.76,-9.41,867.69,767.6,808.04,1856,-6.28,8138.63,0.005419415
2013/8/5,8104.2,8143.44,8075.99,8138.63,8120.02,8128.51,8079.35,8000.97,8304.21,8144.68,7985.15,-1858,298,32230,0.3363,0.3652,0.2785,17.76,26.56,-8.81,731.41,780.23,803.31,1856,1342,8038.91,0.004784021
2013/8/6,8129.85,8129.85,8028.93,8038.91,8107.31,8120.04,8079.43,8002.31,8295.1,8148.06,8001.02,-1860,303,32141,0.2414,0.3239,0.0762,11.12,23.47,-12.36,836.09,804.04,784.2,1861,5.47,7921.29,-0.012252676
2013/8/7,7993.57,7993.57,7921.29,7921.29,8057.35,8090.47,8075.43,8001.56,8311.19,8143.54,7975.9,-1865,297,32069,0.1609,0.2696,-0.0564,-3.77,18.03,-21.79,783.51,796.07,775.11,1859,-1.98,7907.67,-0.014631337
2013/8/8,7910.2,7932.35,7894.18,7907.67,8008.6,8057.86,8070.05,8000.07,8325.48,8129.95,7934.42,-1867,296,31950,0.1232,0.2208,-0.072,-17.69,10.88,-28.57,830.01,809.75,773.87,1869,10.1,7856.14,-0.001719417
2013/8/9,7955,7955,7853.97,7856.14,7974.08,8030.07,8064.63,7998.5,8335.92,8111.73,7887.54,-1865,290,31868,0.0844,0.1753,-0.0975,-30.8,2.55,-33.35,783.84,792.98,780.29,1873,3.9,7903.38,-0.006516458
2013/8/12,7878.22,7908.68,7862.04,7903.38,7945.41,8004.25,8058.85,7996.67,8325.73,8094.17,7862.6,-1863,279,31873,0.1083,0.153,0.0189,-39.6,-5.88,-33.72,646.21,775.93,778.08,1869,-4.43,7986.27,0.006013131
