time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust_buy,trust,keyman,foreign_buy,foreign,dealer_buy,dealer,volumn,MA5,MA10,financing,financing_error,tomorrow,percentage
2018/11/19,9795.47,9836.02,9779.4,9828.69,9808.19,9811.64,10221.93,10465.83,10042.52,9769.5,9496.49,2,-3311,15132,41,39926,8,-1849,932.55,1056.42,1081.02,1240,-3,9743.99,0.003225448
2018/11/20,9788.95,9800.03,9726.8,9743.99,9793.77,9803.15,10206.95,10454.24,10041.17,9767.94,9494.72,1,-3310,15075,-71,39855,-8,-1857,940.09,1017.44,1055.83,1246,6,9741.52,-0.008617629
2018/11/21,9698.52,9753.69,9632.47,9741.52,9764.7,9785.58,10190.54,10441.88,10040.5,9767.05,9493.6,-1,-3311,15089,5,39860,12,-1845,1027.67,1013.51,1040.06,1248,2,9714.71,-0.00025349
2018/11/22,9769.33,9792.99,9702.77,9714.71,9758.12,9778.2,10175.93,10430.37,10027.38,9776.74,9526.11,-1,-3312,15051,-19,39841,-24,-1869,998.86,1016.34,1019.4,1251,3,9667.3,-0.002752137
2018/11/23,9730.64,9738.8,9654.91,9667.3,9738.05,9763.6,10160.26,10418.26,10005.55,9785.65,9565.75,-1,-3313,15022,1,39842,-19,-1888,775.57,934.95,994.2,1249,-2,9765.36,-0.004880228
2018/11/26,9679.98,9847.35,9679.98,9765.36,9739.75,9759.88,10146.58,10407.1,9980.61,9798.1,9615.59,-1,-3314,15061,51,39893,-6,-1894,911.05,930.65,993.53,1248,-1,9778.62,0.010143473
2018/11/27,9728.95,9781.4,9688.74,9778.62,9741.31,9757.07,10133.4,10396.15,9944.72,9810.73,9676.74,-3,-3317,15033,-42,39851,0,-1894,1018.92,946.42,981.93,1255,7,9884.31,0.001357861
2018/11/28,9774.03,9890.89,9767.14,9884.31,9770.57,9770.17,10123.42,10386.77,9952.51,9814.84,9677.17,5,-3312,15092,29,39880,28,-1866,1287.35,998.35,1005.93,1254,-1,9885.36,0.010808274
2018/11/29,9959.87,10001.85,9885.36,9885.36,9824.75,9799.79,10117.18,10379.28,9957.41,9816.87,9676.32,6,-3306,15105,-17,39863,-14,-1880,1442.5,1087.08,1051.71,1252,-2,9888.03,0.000106229
2018/11/30,9899.24,9957.63,9888.03,9888.03,9852.58,9819.51,10110.33,10371.49,9954.33,9815.94,9677.55,3,-3303,15126,4,39867,7,-1873,1713.3,1274.62,1104.79,1256,4,10137.87,0.000270096
2018/12/3,9979.21,10148.75,9979.21,10137.87,9922.14,9863.46,10108.72,10366.36,10023.72,9828.34,9632.96,9,-3294,15241,57,39924,27,-1846,1707.3,1433.88,1182.26,1256,0,10083.54,0.025266914
2018/12/4,10120.43,10126.02,10061.7,10083.54,9980.73,9906.09,10108.37,10361.92,10066.05,9841.27,9616.49,8,-3286,15220,-37,39887,-9,-1855,1457.76,1521.64,1234.03,1261,5,9916.74,-0.005359114
2018/12/5,9971.98,9971.98,9895.29,9916.74,9966.82,9912.08,10102.81,10354.93,10067,9841.69,9616.38,-14,-3300,15134,-92,39795,-12,-1867,1155.2,1495.21,1246.78,1272,11,9684.72,-0.01654181
2018/12/6,9850.08,9850.08,9664.75,9684.72,9898.68,9884.86,10091.65,10345.14,10058.59,9828.66,9598.73,-5,-3305,14957,-208,39587,-29,-1896,1443.03,1495.32,1291.2,1276,4,9760.88,-0.023396802
2018/12/7,9719.46,9785.2,9719.46,9760.88,9847.87,9859.66,10080.33,10335.24,10057.02,9825.21,9593.39,2,-3303,14936,-51,39536,2,-1894,992.64,1351.18,1312.9,1283,7,9647.54,0.007863934
2018/12/10,9722.97,9722.97,9626.47,9647.54,9791.91,9826.99,10067.2,10324.41,10060.37,9816.02,9571.67,-10,-3313,14860,-91,39445,-15,-1909,1004.98,1210.72,1322.3,1283,0,9707.04,-0.011611658
2018/12/11,9661.72,9720.96,9661.72,9707.04,9757.23,9801.7,10054.76,10313.89,10061,9812.58,9564.16,2,-3311,14837,-51,39394,2,-1907,928.03,1104.78,1313.21,1286,3,9816.45,0.006167375
2018/12/12,9741.45,9835.56,9741.45,9816.45,9766.06,9798.43,10045.88,10305.13,10062.05,9813.81,9565.57,-2,-3313,14838,-20,39374,5,-1902,1024.01,1078.54,1286.88,1290,4,9858.76,0.011271201
2018/12/13,9827.32,9871.96,9815.5,9858.76,9791.84,9806.6,10039.24,10297.49,10064.39,9815.43,9566.46,1,-3312,14895,31,39405,7,-1895,1138.88,1017.71,1256.51,1282,-8,9774.16,0.004310112
2018/12/14,9818.95,9818.95,9718.94,9774.16,9788.81,9802.27,10030.83,10288.99,10063.78,9814.28,9564.78,-6,-3318,14843,-68,39337,-10,-1905,975.48,1014.28,1182.73,1285,3,9787.53,-0.008581201
2018/12/17,9762.49,9826.88,9733.98,9787.53,9785.11,9797.8,10022.53,10280.54,10061.9,9812.22,9562.55,-9,-3327,14837,-1,39336,-12,-1917,806.79,974.64,1092.68,1289,4,9718.82,0.001367892
2018/12/18,9756.46,9756.67,9701.1,9718.82,9767.83,9786.07,10013.05,10271.49,10062.25,9810.96,9559.68,-1,-3328,14776,-57,39279,-25,-1942,967.17,982.47,1043.62,1291,2,9783.21,-0.007020157
2018/12/19,9720.92,9783.21,9720.92,9783.21,9762.57,9779.89,10004.49,10262.9,10062.68,9813.05,9563.41,-2,-3330,14806,23,39302,-12,-1954,913,960.26,1019.4,1291,0,9674.52,0.00662529
2018/12/20,9729.29,9741.55,9658.5,9674.52,9742.04,9765.54,9994.54,10253.62,10064.42,9811.04,9557.65,2,-3328,14751,-65,39237,-38,-1992,956.26,923.74,970.72,1286,-5,9676.67,-0.01110985
2018/12/21,9648.98,9683.95,9585.32,9676.67,9710.94,9744.3,9983.2,10243.62,10063.86,9811.51,9559.15,2,-3326,14729,-38,39199,-16,-2008,1124.65,953.57,983.93,1285,-1,9646.16,0.000222233
2018/12/22,9639.24,9652.19,9625.31,9646.16,9687.53,9725.47,9971.97,10233.65,10067.43,9805.55,9543.66,1,-3325,14718,-11,39188,-8,-2016,387.13,869.64,922.14,1282,-3,9639.7,-0.003152944
2018/12/24,9646.53,9658.95,9613.29,9639.7,9671.56,9709.86,9961.07,10223.83,10070.16,9798.6,9527.04,4,-3321,14704,-25,39163,-5,-2021,690.37,814.28,898.37,1280,-2,9527.09,-0.000669697
2018/12/25,9559.7,9559.7,9479.06,9527.09,9624.84,9677.41,9946.99,10212.39,10073.56,9780.74,9487.92,-4,-3325,14646,-50,39113,-17,-2038,736.21,778.92,869.59,1274,-6,9478.99,-0.011681899
2018/12/26,9544.87,9591.91,9473.3,9478.99,9590.65,9649.2,9933.06,10200.98,10076.83,9760.42,9444.01,4,-3321,14604,-26,39087,-13,-2051,696.21,726.91,825.33,1273,-1,9641.56,-0.005048761
2018/12/27,9555.01,9670.97,9555.01,9641.56,9595.64,9641.28,9922.33,10191.14,10062.86,9748.1,9433.34,7,-3314,14680,77,39164,4,-2047,820.31,666.04,809.81,1267,-6,9727.41,0.017150561
2018/12/28,9649.97,9727.41,9630.77,9727.41,9625.06,9649.03,9914.51,10182.76,9986.59,9727.57,9468.55,6,-3308,14734,34,39198,0,-2047,748.21,738.26,803.95,1264,-3,9554.14,0.008904161
2019/1/2,9725.27,9737.68,9542.52,9554.14,9630.01,9647.37,9905.5,10173.78,9913.15,9701.1,9489.06,-1,-3309,14643,-96,39102,-4,-2051,725.48,745.28,779.78,1273,9,9492.42,-0.017812552
2019/1/3,9494.25,9554.53,9474.47,9492.42,9587.98,9621.29,9892.34,10162.71,9886.22,9679.89,9473.56,-7,-3316,14592,-89,39013,33,-2018,910.94,780.23,779.58,1270,-3,9382.51,-0.006460027
2019/1/4,9427.24,9427.24,9319.28,9382.51,9521.67,9579.07,9875.84,10149.92,9908.38,9664.78,9421.18,-10,-3326,14552,-92,38921,47,-1971,1080.08,857,791.96,1262,-8,9590.3,-0.011578712
2019/1/7,9460.2,9596.35,9460.2,9590.3,9523.37,9569.56,9864.39,10139.62,9897.73,9656.25,9414.77,10,-3316,14634,82,39003,15,-1956,935.83,880.11,773.08,1261,-1,9563.6,0.022146526
2019/1/8,9591.56,9600.94,9547.63,9563.6,9540.89,9570.72,9854.93,10130.31,9896.88,9652.05,9407.22,3,-3313,14645,-10,38993,5,-1951,786.24,887.71,812.99,1260,-1,9738.31,-0.002784063
2019/1/9,9584.63,9741.64,9584.63,9738.31,9581.36,9587.37,9848.62,10122.57,9900.23,9653.62,9407.01,6,-3307,14797,122,39115,44,-1907,1287.71,1000.16,872.72,1249,-11,9720.69,0.018268225
2019/1/10,9731.11,9731.11,9683.2,9720.69,9626.42,9610.85,9844.29,10115.86,9886.15,9648.83,9411.51,2,-3305,14803,-8,39107,4,-1903,893.12,996.6,888.41,1253,4,9759.4,-0.001809349
2019/1/11,9753.63,9796.98,9736,9759.4,9671.45,9638.24,9841.57,10110,9867.14,9643.86,9420.58,4,-3301,14862,59,39166,1,-1902,953.36,971.25,914.13,1245,-8,9708.22,0.003982228
2019/1/14,9737.67,9762.37,9677.49,9708.22,9688.11,9653.37,9837.63,10103.58,9857.92,9640.56,9423.21,1,-3300,14830,-42,39124,0,-1902,727.74,929.63,904.87,1250,5,9806.04,-0.005244175
2019/1/15,9701.93,9806.04,9701.93,9806.04,9710.07,9671.66,9834.89,10097.8,9861.48,9641.49,9421.5,4,-3296,14934,91,39215,16,-1886,1005.03,973.39,930.55,1245,-5,9763.81,0.010075997
2019/1/16,9781.35,9803.99,9763.81,9763.81,9732.79,9691.04,9833.03,10092.52,9867.73,9643.74,9419.74,5,-3291,14960,-14,39201,18,-1868,960.69,907.99,954.07,1243,-2,9789.15,-0.004306529
2019/1/17,9773.31,9826.25,9759.51,9789.15,9750.88,9708.5,9831.53,10087.47,9868.78,9644.03,9419.29,-2,-3293,14978,12,39213,4,-1864,931.11,915.59,956.09,1240,-3,9836.06,0.002595298
2019/1/18,9781.39,9842.8,9771.15,9836.06,9769.87,9726.56,9830.75,10082.85,9891.78,9652.11,9412.45,7,-3286,15062,50,39263,20,-1844,979.21,920.76,946,1231,-9,9889.4,0.00479204
2019/1/21,9870.27,9919.94,9870.27,9889.4,9809.07,9755.82,9832.61,10079.62,9923.76,9662.75,9401.74,-12,-3298,15101,54,39317,11,-1833,939.04,963.02,946.33,1227,-4,9894.66,0.005422903
2019/1/22,9880.54,9894.66,9855.47,9894.66,9833.16,9778.64,9834.21,10076.34,9954.84,9675.17,9395.51,0,-3298,15096,11,39328,-15,-1848,790.11,920.03,946.71,1226,-1,9846.4,0.000531883
2019/1/23,9869.54,9873.39,9828.03,9846.4,9840.22,9792.4,9834.87,10072.67,9974.29,9685.51,9396.72,3,-3295,15110,9,39337,-10,-1858,675.5,863,885.49,1222,-4,9877.12,-0.004877378
2019/1/24,9865,9892.82,9847.32,9877.12,9850.33,9806.61,9836.04,10069.33,9993.69,9703.01,9412.33,1,-3294,15131,21,39358,2,-1856,860.42,848.86,882.22,1222,0,9969.61,0.003119922
2019/1/25,9923.39,9980.08,9918.21,9969.61,9882.83,9832.29,9839.7,10067.32,10021.25,9727.54,9433.83,7,-3287,15289,158,39516,28,-1828,1137.89,880.59,900.67,1210,-12,10013.33,0.009364066
2019/1/28,10006.46,10020.6,9990.07,10013.33,9924.43,9864.17,9845.21,10066.34,10061.95,9746.13,9430.31,4,-3283,15337,60,39576,-7,-1835,956.3,884.04,923.53,1206,-4,9931.59,0.004385327
2019/1/29,9944.71,9952.34,9893.96,9931.59,9926.5,9876.25,9848.01,10064.09,10082.12,9756.34,9430.56,-4,-3287,15319,-17,39559,-8,-1843,903.37,906.7,913.36,1200,-6,9932.26,-0.008163119
2019/1/30,9915.97,9959.03,9909.81,9932.26,9927.42,9885.89,9850.67,10061.87,10095.74,9775.24,9454.75,2,-3285,15344,8,39567,4,-1839,1032.15,978.03,920.51,1178,-22,10004.25,6.74615E-05
2019/2/11,10029.84,10065.52,9988.83,10004.25,9958.99,9910.66,9856.3,10061.21,10108.38,9800.84,9493.29,-2,-3287,15471,131,39698,19,-1820,1347.92,1075.53,962.19,1180,2,10097.74,0.007248099
2019/2/12,10032.08,10100.23,10032.08,10097.74,9994.5,9938.82,9863.16,10061.28,10105.12,9836.6,9568.08,0,-3287,15541,92,39790,22,-1798,1251.27,1098.2,989.4,1191,11,10090.58,0.009345028
2019/2/13,10123.61,10140.98,10074.34,10090.58,10032.13,9969.47,9871.16,10062.04,10126.88,9861.61,9596.34,-3,-3290,15559,34,39824,10,-1788,1405.19,1187.98,1036.01,1198,7,10089.01,-0.00070907
2019/2/14,10095.99,10135.62,10082,10089.01,10054.97,9993.32,9878.69,10062.68,10133.21,9887.88,9642.55,2,-3288,15565,-9,39815,21,-1767,1136.23,1234.55,1070.62,1199,1,10064.78,-0.000155591
2019/2/15,10111.18,10135.16,10055.5,10064.78,10067.2,10011.2,9885.67,10063.16,10151,9904.21,9657.41,-2,-3290,15542,-52,39763,-7,-1774,1140.28,1256.18,1117.1,1202,3,10145.28,-0.002401623
2019/2/18,10096.94,10165.77,10096.94,10145.28,10086.88,10032.11,9893.56,10064.2,10178.4,9925.43,9672.47,1,-3289,15585,50,39813,14,-1760,1079.18,1202.43,1138.98,1206,4,10152.26,0.007998188
2019/2/19,10152.11,10173.47,10143.15,10152.26,10109.67,10054.5,9902.14,10065.71,10204.35,9945.08,9685.8,5,-3284,15607,14,39827,19,-1741,1053.13,1162.8,1130.5,1207,1,10272.46,0.000688005
2019/2/20,10181.94,10272.46,10181.94,10272.46,10148.84,10085.9,9912.79,10068.38,10245.79,9973.29,9700.79,-1,-3285,15673,109,39936,8,-1733,1344.67,1150.7,1169.34,1212,5,10319.53,0.011839728
2019/2/21,10282.32,10319.53,10256.53,10319.53,10197.39,10123.82,9925.31,10072.11,10298.97,9998.96,9698.96,-3,-3288,15686,48,39984,7,-1726,1249.99,1173.45,1204,1216,4,10322.92,0.004582155
2019/2/22,10309.02,10322.92,10269.95,10322.92,10233.66,10156.98,9937.8,10075.98,10338.06,10026.92,9715.78,-3,-3291,15675,13,39997,-7,-1733,1175.74,1180.54,1218.36,1220,4,10390.93,0.000328503
2019/2/25,10343.45,10390.93,10343.45,10390.93,10278.17,10195.2,9951.88,10080.8,10386.22,10057.01,9727.8,5,-3286,15773,124,40121,31,-1702,1354.27,1235.56,1219,1212,-8,10391.55,0.006588252
2019/2/26,10403.03,10416.91,10368.86,10391.55,10317.14,10231.55,9966.41,10085.99,10428.17,10084.78,9741.4,-4,-3290,15797,48,40169,-5,-1707,1407.14,1306.36,1234.58,1212,0,10389.17,5.96674E-05
2019/2/27,10385.81,10403.05,10343.56,10389.17,10338.23,10258.61,9979.98,10090.86,10465.17,10109.77,9754.37,-14,-3304,15787,45,40214,-13,-1720,1375.61,1312.55,1231.62,1213,1,10349.88,-0.000229032
2019/3/4,10385.25,10402.39,10313.18,10349.88,10346.38,10277.53,9992.53,10095.35,10488.22,10132.53,9776.85,-4,-3308,15770,-5,40209,22,-1698,1411.4,1344.83,1259.14,1225,12,10305.26,-0.003781823
2019/3/5,10323.25,10334.34,10295.44,10305.26,10335.78,10284.27,10003.09,10098.97,10493.12,10155.48,9817.84,-4,-3312,15686,-70,40139,-15,-1713,1060.44,1321.77,1251.16,1239,14,10357.15,-0.004311161
2019/3/6,10328.18,10359.12,10327.9,10357.15,10338.21,10294.96,10014.23,10103.01,10502.49,10179.48,9856.47,-5,-3317,15673,25,40164,-6,-1719,1013.92,1253.7,1244.63,1241,2,10311.68,0.005035293
2019/3/7,10359.47,10367.98,10299.46,10311.68,10337.02,10302.18,10024.74,10106.84,10509.39,10196.58,9883.77,0,-3317,15641,-32,40132,-16,-1735,1088.24,1189.92,1248.14,1234,-7,10241.75,-0.004390204
2019/3/8,10274.28,10274.28,10204.21,10241.75,10307.56,10292.44,10032.08,10109.18,10509.7,10208,9906.3,-4,-3321,15556,-111,40021,-4,-1739,1057.83,1126.36,1219.46,1236,2,10250.28,-0.00678163
2019/3/11,10224.27,10269.3,10214.02,10250.28,10284.86,10282.81,10038.88,10111.33,10497.95,10223.94,9949.92,1,-3320,15473,-103,39918,7,-1732,941.75,1032.43,1188.63,1246,10,10343.33,0.000832865
2019/3/12,10294.37,10382.12,10294.37,10343.33,10299.42,10291.13,10048.38,10114.92,10487.86,10244.49,10001.12,8,-3312,15499,31,39949,8,-1724,1111.36,1042.62,1182.2,1250,4,10373.32,0.009077801
2019/3/13,10331.27,10373.32,10331.27,10373.32,10317.05,10302.25,10058.34,10118.85,10485.75,10262.94,10040.14,2,-3310,15499,23,39972,3,-1721,973.6,1034.56,1144.13,1255,5,10348.65,0.002899453
2019/3/14,10391.3,10407.27,10339.64,10348.65,10335.27,10314.88,10068.62,10123.03,10487.68,10275.49,10063.3,3,-3307,15489,-22,39950,9,-1712,1155.97,1048.1,1119.01,1259,4,10439.24,-0.002378216
2019/3/15,10374.66,10439.24,10370,10439.24,10358.78,10331.41,10079.67,10127.7,10498.67,10292.92,10087.17,5,-3302,15532,55,40005,14,-1698,1545.54,1145.64,1136,1264,5,10512.7,0.008753799
2019/3/18,10455.19,10512.7,10445.74,10512.7,10399.71,10358.71,10092.85,10133.55,10518.76,10314.11,10109.45,1,-3301,15580,53,40058,19,-1679,1167.99,1190.89,1111.66,1266,2,10512.32,0.007036911
2019/3/19,10497.4,10525.6,10484.69,10512.32,10434.81,10385.31,10106.36,10139.69,10524.38,10336.48,10148.59,2,-3299,15593,-3,40055,6,-1673,1185.9,1205.8,1124.21,1268,2,10551.56,-3.61468E-05
2019/3/20,10529.3,10556.81,10506.96,10551.56,10468.59,10412.74,10120.45,10146.24,10545.46,10356.8,10168.13,3,-3296,15627,56,40111,-4,-1677,1193.06,1249.69,1142.12,1276,8,10609.55,0.003732763
2019/3/21,10563.93,10612.34,10551.67,10609.55,10507.19,10443.94,10135.66,10153.48,10574.37,10379.66,10184.95,-4,-3300,15708,100,40211,4,-1673,1128.72,1244.24,1146.17,1280,4,10639.07,0.00549587
2019/3/22,10642.57,10667.94,10589.47,10639.07,10549.71,10478.64,10152.03,10161.44,10616.46,10397.99,10179.52,6,-3294,15728,28,40239,-6,-1679,1317.95,1198.73,1172.18,1283,3,10479.48,0.002782399
2019/3/25,10535.12,10535.12,10458.79,10479.48,10533.85,10482.91,10163.51,10167.07,10624.09,10405.99,10187.88,-5,-3299,15674,-52,40187,-17,-1696,1095.23,1184.17,1187.53,1277,-6,10559.2,-0.015000371
2019/3/26,10506.68,10559.2,10506.68,10559.2,10533.55,10492.01,10175.62,10173.12,10642.14,10417.8,10193.47,-1,-3300,15643,-2,40185,-16,-1712,1053.36,1157.66,1181.73,1282,5,10542.7,0.007607248
2019/3/27,10542.68,10556.75,10515.86,10542.7,10535.53,10500.64,10187.55,10179.17,10655.76,10425.39,10195.02,3,-3297,15632,-20,40165,5,-1707,1054.86,1130.02,1189.86,1283,1,10536.26,-0.001562618
2019/3/28,10529.02,10536.26,10499.29,10536.26,10532.09,10505.11,10198.62,10184.89,10667.34,10432.63,10197.91,-4,-3301,15627,1,40166,-8,-1715,906.28,1085.54,1164.89,1280,-3,10641.04,-0.000610849
2019/3/29,10551.99,10641.04,10525.27,10641.04,10551.34,10520.51,10211.45,10191.59,10695.75,10445.22,10194.69,2,-3299,15728,65,40231,42,-1673,1237.99,1069.54,1134.13,1279,-1,10642.63,0.009944705
2019/4/1,10714.68,10735.07,10627.01,10642.63,10594.17,10549.48,10226.8,10199.66,10720.41,10459.86,10199.31,10,-3289,15815,92,40323,44,-1629,1544.23,1159.34,1171.76,1279,0,10690.3,0.000149421
2019/4/2,10695.47,10728.38,10685.1,10690.3,10629.39,10576.81,10242.31,10207.92,10747.89,10479.11,10210.33,1,-3288,15866,80,40403,12,-1617,1354.11,1219.5,1188.58,1277,-2,10704.38,0.004479156
2019/4/3,10725.17,10741.56,10690.23,10704.38,10658.04,10602,10257.82,10216.31,10776.14,10496.47,10216.81,-4,-3292,15875,28,40431,16,-1601,1179.65,1244.45,1187.24,1278,1,10800.57,0.001317082
2019/4/8,10759.96,10807.05,10759.96,10800.57,10699.32,10634.71,10275,10225.66,10816.7,10520.92,10225.13,0,-3292,15958,68,40499,41,-1560,1601.56,1383.51,1234.52,1281,3,10851.6,0.008986041
2019/4/9,10805.39,10851.6,10793.77,10851.6,10741.41,10669.41,10293.06,10235.58,10851.49,10551.41,10251.32,-1,-3293,16024,51,40550,32,-1528,1396.55,1415.22,1242.38,1276,-5,10868.14,0.004724751
2019/4/10,10839.93,10875.65,10815.61,10868.14,10777.55,10702.22,10311.31,10245.73,10879.22,10582.3,10285.38,-3,-3296,16035,-2,40548,38,-1490,1314.67,1369.31,1264.33,1283,7,10808.77,0.001524199
2019/4/11,10869.24,10887.12,10797.76,10808.77,10798.61,10727.4,10328.67,10255.56,10896.83,10605.57,10314.32,-2,-3298,15976,-53,40495,-17,-1507,1403.97,1379.28,1299.39,1290,7,10805.3,-0.005462756
2019/4/12,10820.94,10836.44,10782.02,10805.3,10802.8,10742.63,10344.49,10264.75,10910.29,10627.17,10344.06,-3,-3301,15972,16,40511,-13,-1520,1210.2,1385.39,1314.92,1289,-1,10875.6,-0.000321036
2019/4/15,10849.84,10897.21,10849.55,10875.6,10824.55,10765.43,10361.65,10274.72,10925.93,10653.52,10381.11,4,-3297,16019,49,40560,22,-1498,1202.61,1305.6,1344.55,1294,5,10927.85,0.006506066
2019/4/16,10905.63,10927.85,10876.34,10927.85,10852.84,10791.61,10379.61,10285.21,10956.68,10677.95,10399.23,-3,-3300,16062,56,40616,21,-1477,1329.27,1292.14,1353.68,1295,1,10997.26,0.004804333
2019/4/17,10961.61,11016.92,10961.61,10997.26,10896.68,10826.66,10399.44,10296.77,11002.63,10702.18,10401.73,0,-3300,16134,95,40711,18,-1459,1692.31,1367.67,1368.49,1304,9,10962.02,0.006351661
2019/4/18,11038.24,11077.99,10926.85,10962.02,10931.54,10858.41,10419.17,10308.41,11032.14,10724.66,10417.19,-2,-3302,16121,19,40730,-20,-1479,1811.95,1449.27,1414.27,1301,-3,10968.5,-0.003204435
2019/4/19,11017.69,11045.08,10950.43,10968.5,10952.84,10883.32,10438.07,10319.77,11059.68,10745.51,10431.34,-8,-3310,16165,93,40823,-1,-1480,1287.72,1464.77,1425.08,1307,6,10987.71,0.000591132
2019/4/22,10994.52,11027.49,10974.82,10987.71,10967.27,10903.83,10456.36,10330.95,11088.93,10764.42,10439.91,-3,-3313,16129,-9,40814,-4,-1484,1120.72,1448.39,1377,1320,13,11025.68,0.001751379
2019/4/23,10994.28,11025.68,10949.3,11025.68,10977.76,10921.09,10474.15,10341.98,11121.86,10783.75,10445.64,-10,-3323,16133,34,40848,-2,-1486,1119.34,1406.41,1349.27,1319,-1,11027.64,0.003455679
2019/4/24,11054.02,11070.85,10995.83,11027.64,10997.53,10942.18,10492.6,10353.47,11134.73,10811.16,10487.59,3,-3320,16107,-12,40836,-13,-1499,1262.4,1320.43,1344.05,1325,6,11039.86,0.000177767
2019/4/25,11017.73,11046.77,11006.68,11039.86,11007.61,10957.74,10510.15,10364.62,11151.66,10835.19,10518.73,-2,-3322,16107,7,40843,2,-1497,1156.04,1189.24,1319.26,1328,3,10952.47,0.001108125
2019/4/26,10986.53,10986.53,10906.44,10952.47,10991.07,10957.78,10524.83,10374.43,11145.7,10855.68,10565.66,-7,-3329,16051,-65,40778,-6,-1503,1157.51,1163.2,1313.99,1323,-5,10939.06,-0.007915861
2019/4/29,10952.91,10992.55,10905.78,10939.06,10976.57,10955.93,10538.69,10383.9,11127.76,10875.82,10623.88,-13,-3342,16032,-3,40775,-2,-1505,1211.65,1181.39,1314.89,1310,-13,10967.73,-0.001224381
2019/4/30,10945.94,10978.1,10910.78,10967.73,10967.93,10954.97,10552.2,10393.27,11122.53,10892.15,10661.78,0,-3342,16048,1,40776,4,-1501,1086.28,1174.77,1290.59,1313,3,11004.49,0.002620883
2019/5/2,10992.76,11046.64,10988.7,11004.49,10981.33,10964.64,10567.15,10403.43,11114.78,10910.25,10705.71,0,-3342,16060,53,40829,3,-1498,1042.6,1130.81,1225.62,1317,4,11096.3,0.003351651
2019/5/3,11037.99,11097,11018.86,11096.3,11008.4,10982.44,10583.39,10414.33,11124.02,10930.55,10737.07,6,-3336,16105,41,40870,20,-1478,1160.72,1131.75,1160.5,1324,7,10897.12,0.008342958
2019/5/6,11005.36,11005.36,10870.4,10897.12,10987.12,10975.55,10595.23,10423.09,11104.67,10940.18,10775.7,-6,-3342,16005,-139,40731,2,-1476,1388.59,1177.97,1170.58,1305,-19,10987.14,-0.017950128
2019/5/7,10913.95,11004.76,10913.95,10987.14,10976.4,10971.8,10607.03,10431.88,11101.99,10949.51,10797.03,5,-3337,16017,1,40732,-4,-1480,1127.97,1161.23,1171.31,1304,-1,10923.71,0.008260898
2019/5/8,10938.47,10946.82,10867.06,10923.71,10957.27,10962.21,10617.26,10439.93,11099.45,10953.12,10806.78,-5,-3342,15993,-62,40670,20,-1460,1106.41,1165.26,1170.01,1301,-3,10733.67,-0.005773113
2019/5/9,10910.47,10910.47,10732.97,10733.67,10912.15,10936.69,10623.97,10446.25,11117.92,10946.39,10774.87,-3,-3345,15852,-186,40484,-14,-1474,1418.62,1240.46,1185.64,1290,-11,10712.99,-0.01739702
2019/5/10,10751.55,10834.69,10669.39,10712.99,10855.48,10901.32,10627.84,10451.14,11132.49,10941.61,10750.72,-12,-3357,15841,-40,40444,5,-1469,1254.6,1259.24,1195.49,1277,-13,10558.29,-0.001926648
2019/5/13,10684.04,10693.44,10549.06,10558.29,10777.39,10850.39,10627.62,10453.95,11177.24,10929.25,10681.27,-7,-3364,15797,-41,40403,11,-1458,1142.76,1210.07,1194.02,1264,-13,10519.25,-0.014440413
2019/5/14,10480.21,10544.97,10363.02,10519.25,10677.21,10782.48,10622.68,10454.33,11216.84,10911.44,10606.03,-7,-3371,15772,-93,40310,59,-1399,1400.99,1264.68,1212.95,1254,-10,10560.71,-0.003697568
2019/5/15,10535.24,10612.5,10535.24,10560.71,10638.45,10742.2,10620.66,10456.09,11234.36,10893.08,10551.8,5,-3366,15687,-136,40174,1,-1398,1156.62,1274.72,1219.99,1255,1,10474.61,0.003941346
2019/5/16,10556.58,10573.93,10474.61,10474.61,10598.94,10701.78,10617.35,10457.14,11249.82,10866.95,10484.07,2,-3364,15598,-138,40036,-17,-1415,1147.9,1220.58,1230.52,1255,0,10384.11,-0.008152861
2019/5/17,10508.56,10564.97,10384.11,10384.11,10552.78,10657.9,10612.21,10457.2,11271.72,10838.05,10404.38,-6,-3370,15503,-104,39932,-21,-1436,1321.52,1233.96,1246.6,1254,-1,10398.41,-0.00863994
2019/5/20,10405.36,10465.84,10385.18,10398.41,10506.42,10613.5,10605.7,10456.48,11278.67,10809.55,10340.43,-1,-3371,15495,-45,39887,13,-1423,1086.41,1222.69,1216.38,1248,-6,10464.5,0.001377104
