time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust_buy,trust,keyman,foreign_buy,foreign,dealer_buy,dealer,volumn,MA5,MA10,financing,financing_error
2021/12/3,17720.93,17781.14,17670.32,17697.14,17604.18,17586.85,17302.35,17098.75,17904.19,17606.9,17309.6,10.3货,-2267货,7249货,75.3货,31124货,-3.32货,-4159货,3317.86,3591.46,3390.76,2785货,15.9货
2021/12/6,17650.67,17763.42,17585.95,17688.21,17626.81,17602.34,17314.47,17108.22,17906.24,17620.54,17334.85,-5.21货,-2272货,7197货,-62.4货,31061货,-8.72货,-4168货,3005.18,3551.15,3372.65,2797货,12.7货
2021/12/7,17734.19,17796.92,17642.32,17796.92,17665.4,17627.84,17328.51,17118.71,17926.47,17633.32,17340.17,20.9货,-2251货,7191货,1.79货,31063货,-8483窾,-4169货,3798.07,3408.94,3435.23,2799货,1.91货
2021/12/8,17845.06,17988.88,17832.42,17832.42,17735.17,17672.73,17346.42,17131.21,17950.33,17646.96,17343.58,12.1货,-2239货,7331货,168货,31231货,15.6货,-4153货,3718.01,3548.85,3510.92,2789货,-10.1货
2021/12/9,17880.41,17925.12,17807.12,17914.12,17784.01,17710.72,17363.97,17143.61,17980.87,17670.04,17359.2,8420窾,-2239货,7382货,61.5货,31292货,20.1货,-4133货,3248.69,3417.56,3530.8,2795货,6.38货
2021/12/10,17893.29,17893.29,17767.8,17826.26,17804.39,17735.16,17379.74,17155.21,17995.18,17685.44,17375.71,-2091窾,-2239货,7332货,-32.6货,31260货,-11.4货,-4145货,2879.34,3329.86,3460.66,2795货,-6612窾
2021/12/13,17841.03,17919.35,17767.6,17767.6,17810.89,17751.3,17394.31,17166.26,18002.89,17692.1,17381.31,-2.36货,-2241货,7254货,-51.3货,31208货,-4.05货,-4149货,2893.96,3307.61,3429.38,2788货,-6.70货
2021/12/14,17754.38,17754.38,17566.99,17599.37,17763.52,17736.29,17403.3,17174.57,18000.81,17687.41,17374.01,21.6货,-2220货,7074货,-127货,31081货,-46.7货,-4196货,3079.2,3163.84,3286.39,2748货,-39.6货
2021/12/15,17592.87,17678.78,17556.87,17660.1,17716.4,17715.54,17410.48,17181.96,17993.8,17682.22,17370.63,25.5货,-2194货,7066货,-61.8货,31019货,-24.2货,-4220货,2505.53,2921.34,3235.1,2761货,12.9货
2021/12/16,17719.06,17814.32,17719.06,17785.74,17730.78,17723.54,17421.92,17191.51,17986.24,17679.43,17372.62,23.7货,-2170货,7130货,-25.7货,30994货,25.6货,-4194货,3154.56,2902.52,3160.04,2791货,30.1货
2021/12/17,17744.54,17822.74,17718.27,17812.59,17745.37,17732.81,17433.49,17201.15,17985.45,17679.15,17372.84,37.4货,-2133货,7181货,30.5货,31024货,-9.05货,-4203货,3572.45,3041.14,3185.5,2790货,-1.52货
2021/12/20,17812.81,17812.81,17646.39,17669.11,17742,17733.26,17443.38,17209.98,17973.37,17672.43,17371.48,32.1货,-2101货,7028货,-194货,30830货,-50.6货,-4254货,2640.29,2990.4,3149.01,2795货,5.34货
2021/12/21,17686.84,17825.89,17652.32,17789.27,17740.86,17734.23,17453.06,17218.71,17983.77,17678.58,17373.4,37.8货,-2063货,7141货,106货,30935货,11.5货,-4242货,2628.84,2900.33,3032.09,2804货,8.43货
2021/12/22,17805.74,17870.16,17799.72,17826.83,17769.11,17750.84,17465.27,17228.74,17999.14,17687.8,17376.46,17.2货,-2046货,7160货,17.7货,30953货,-7.56货,-4250货,2543.84,2907.99,2914.67,2810货,5.91货
2021/12/23,17855.78,17960.99,17855.78,17946.66,17814.34,17778.84,17479.69,17239.92,18032.96,17702.42,17371.89,1.80货,-2044货,7318货,180货,31133货,15.4货,-4234货,2793.84,2835.85,2869.18,2814货,4.14货
2021/12/24,17966.35,18039.85,17953.57,17961.64,17869.68,17815.48,17496.1,17252.16,18043.49,17732.04,17420.58,-5.63货,-2050货,7417货,86.0货,31219货,9.43货,-4225货,2455.56,2612.48,2826.81,2816货,2.06货
2021/12/27,17975.41,18099.78,17975.41,18048.94,17921.41,17853.55,17513.44,17264.93,18049.6,17768.08,17486.55,-13.3货,-2063货,7516货,111货,31330货,13.8货,-4211货,2395.41,2563.5,2776.95,2823货,7.48货
2021/12/28,18099.71,18197.36,18099.71,18196.81,17997.08,17907.16,17534.26,17279.53,18101.39,17806.53,17511.67,5.45货,-2058货,7721货,216货,31546货,17.3货,-4194货,2629.19,2563.57,2731.95,2817货,-6.41货
2021/12/29,18209.14,18283.25,18192.86,18248.28,18075.84,17966.47,17557.18,17295.3,18174.09,17839.64,17505.19,-1.33货,-2059货,7843货,132货,31678货,8.67货,-4185货,2425.88,2539.98,2723.99,2820货,2.87货
2021/12/30,18270,18291.25,18216.45,18218.84,18133.61,18017.87,17579.87,17311.06,18232.5,17864.34,17496.18,-8.80货,-2068货,7877货,26.5货,31705货,2.81货,-4182货,2667.49,2514.71,2675.28,2822货,2.46货
2022/1/3,18260.23,18379.69,18238.47,18270.51,18184.81,18066.84,17603.06,17327.2,18292.58,17893.01,17493.44,-1.20货,-2069货,7975货,155货,31860货,11.5货,-4171货,3311.4,2685.87,2649.17,2824货,2.26货
2022/1/4,18395.14,18526.35,18395.14,18526.35,18276.79,18138.46,17631.18,17345.94,18408.7,17934.92,17461.14,1.95货,-2067货,8164货,257货,32117货,16.8货,-4154货,3355.7,2877.93,2720.72,2836货,11.3货
2022/1/5,18598.13,18619.61,18446.52,18499.96,18364.88,18211.66,17661.01,17365.69,18498.81,17970.07,17441.33,3.80货,-2063货,8209货,93.5货,32210货,-8.45货,-4163货,3434.53,3039,2801.28,2843货,7.73货
2022/1/6,18395.72,18427.15,18253.82,18367.92,18363.64,18238.84,17683.97,17382.14,18548.72,17996.85,17444.97,-6.31货,-2069货,8070货,-73.9货,32136货,-38.4货,-4201货,3010.54,3155.93,2847.95,2841货,-2.47货
2022/1/7,18388.16,18444.12,18134.41,18169.76,18337.13,18247.07,17703.64,17397.05,18565.08,18009.63,17454.18,451窾,-2069货,7905货,-132货,32004货,-22.8货,-4224货,3328.28,3288.09,2901.4,2813货,-28.5货
2022/1/10,18095.39,18243.26,18043.97,18239.38,18276.59,18230.42,17718.46,17409.59,18587.65,18030.28,17472.92,-3.17货,-2073货,7839货,-52.8货,31951货,-25.0货,-4249货,2750.84,3175.98,2930.93,2810货,-2.19货
2022/1/11,18266.54,18293.53,18135.43,18288.21,18266.37,18233.24,17735.75,17423.41,18610.79,18056.31,17501.83,8.53货,-2064货,7839货,22.3货,31974货,-33.7货,-4282货,3092.25,3123.29,3000.61,2787货,-23.5货
2022/1/12,18348.39,18394.7,18255.38,18375.4,18292.07,18253.28,17755.68,17438.62,18624.29,18095.12,17565.94,-11.0货,-2075货,7884货,128货,32101货,-11.1货,-4294货,2901.5,3016.68,3027.84,2771货,-15.6货
2022/1/13,18356.21,18459.73,18346.81,18436.93,18328.02,18279.94,17776.8,17454.51,18643.38,18133.96,17624.53,19.7货,-2055货,7990货,174货,32276货,-11.3货,-4305货,2816.23,2977.82,3066.87,2762货,-8.95货
2022/1/14,18509,18509,18213.44,18403.33,18354.91,18303.35,17797.52,17470.28,18660.78,18164.84,17668.89,28.3货,-2027货,8003货,153货,32428货,-75.7货,-4381货,3387.2,2989.6,3138.85,2738货,-24.7货
2022/1/17,18512.15,18535.42,18435.02,18525.44,18403.94,18339.47,17820.62,17487.33,18692.49,18200.48,17708.47,4.88货,-2022货,8042货,64.6货,32493货,-6.84货,-4387货,2653.09,2970.05,3073.01,2737货,-3717窾
2022/1/18,18492.81,18575.41,18378.64,18378.64,18421.42,18360.73,17841.46,17503.35,18668.29,18235.96,17803.62,11.3货,-2011货,7984货,-68.6货,32424货,-35.5货,-4423货,2682.16,2888.04,3005.66,2730货,-7.60货
2022/1/19,18275.18,18359.14,18199.35,18227.46,18369.37,18343.37,17855.36,17515.95,18638.79,18257.86,17876.94,16.6货,-1994货,7893货,-19.5货,32405货,-89.8货,-4513货,2615.85,2830.9,2923.79,2705货,-25.1货
2022/1/20,18212.26,18292.14,18125.2,18218.28,18316.91,18319.48,17867.05,17527.45,18604.13,18277.44,17950.75,-7.29货,-2002货,7847货,-55.8货,32349货,-15.7货,-4528货,2440.16,2755.69,2866.75,2703货,-1.29货
2022/1/21,18113.94,18113.94,17851.39,17899.3,18209.48,18260.42,17871.23,17535.17,18611.85,18275.07,17938.29,32.3货,-1969货,7479货,-400货,31949货,-89.7货,-4618货,3109.57,2700.17,2844.88,2667货,-36.3货
2022/1/24,17843.33,18004.45,17682.33,17989.04,18099.59,18191.21,17871.51,17540.87,18608.29,18276.44,17944.59,20.9货,-1948货,7492货,3.60货,31952货,-47.5货,-4666货,2671.05,2703.76,2836.9,2634货,-33.4货
2022/1/25,17890.71,17890.71,17645.66,17701.12,17993.74,18116.82,17868.58,17544.85,18664.96,18259.05,17853.14,43.1货,-1905货,7085货,-473货,31479货,-98.4货,-4764货,2749.8,2717.29,2802.66,2606货,-27.6货
2022/1/26,17657.97,17776.42,17633.03,17674.4,17890.98,18038.39,17862.57,17547.18,18712.12,18232.93,17753.74,17.3货,-1888货,6960货,-151货,31328货,-47.6货,-4812货,2301.36,2654.39,2742.65,2562货,-44.0货
2022/2/7,17750.7,17900.3,17712.35,17900.3,17865.96,17997.94,17861.04,17551.62,18716.02,18215.53,17715.04,23.8货,-1864货,6862货,-64.5货,31263货,-9.28货,-4821货,3145.54,2795.46,2775.58,2590货,28.4货
2022/2/8,17955.95,18063.55,17955.95,17966.56,17905.81,17995.68,17865.13,17558.79,18715.02,18202.91,17690.81,42.6货,-1821货,6809货,-25.4货,31238货,-12.0货,-4833货,3209.65,2815.48,2757.82,2612货,21.5货
2022/2/9,18060.33,18168.6,18039.23,18151.76,17972.2,18015.55,17872.99,17567.82,18708.56,18196.98,17685.39,44.3货,-1777货,6922货,104货,31342货,32.3货,-4800货,3010,2883.27,2793.51,2619货,7.01货
2022/2/10,18217.29,18338.05,18145.04,18338.05,18068,18059.93,17885.67,17579.25,18681.17,18187.56,17693.95,13.3货,-1764货,6982货,96.6货,31439货,-16.3货,-4817货,2854.87,2904.28,2810.79,2633货,14.1货
2022/2/11,18258.81,18310.94,18191.75,18310.94,18134.7,18097.78,17898.2,17590.64,18654.36,18178.11,17701.86,16.8货,-1747货,7013货,44.2货,31483货,-15.9货,-4833货,2652.55,2974.52,2814.46,2635货,2.18货
2022/2/14,18182.73,18182.73,17965.22,17997.67,18117.16,18094.92,17904.23,17598.76,18633.68,18159.6,17685.52,20.0货,-1727货,6822货,-207货,31276货,-52.5货,-4885货,2699.27,2885.27,2840.37,2632货,-3.57货
2022/2/15,17978.44,18085.91,17942.68,17951.81,18074.68,18075.79,17907.04,17605.23,18631.29,18148.7,17666.11,19.9货,-1707货,6703货,-162货,31114货,-40.0货,-4925货,2359.91,2715.32,2765.4,2636货,3.98货
2022/2/16,18109.17,18233.79,18109.17,18231.47,18106.75,18093.09,17915.69,17614.58,18630.61,18148.31,17666,22.4货,-1685货,6806货,84.7货,31198货,10.0货,-4915货,2726.33,2658.59,2770.93,2640货,4.83货
2022/2/17,18213.3,18330.63,18190.24,18268.57,18154.73,18121.74,17926.67,17625.09,18628.56,18147.32,17666.08,25.6货,-1659货,6951货,157货,31355货,19.1货,-4896货,3091.6,2705.93,2805.11,2648货,7.40货
2022/2/18,18250.37,18262.96,18098.52,18232.35,18173.5,18137.98,17935.99,17634.78,18611.79,18140.17,17668.55,11.9货,-1647货,7001货,64.7货,31420货,10.6货,-4885货,3067.18,2788.86,2881.69,2670货,22.6货
2022/2/21,18196.4,18253.1,18129.65,18221.49,18182.39,18149.28,17944.66,17644.12,18582.91,18129.4,17675.89,20.1货,-1627货,6910货,-112货,31308货,1.53货,-4884货,2975.87,2844.18,2864.72,2699货,28.2货
2022/2/22,18159.51,18159.51,17840.38,17969.29,18132.32,18127.99,17947.53,17650.53,18548.05,18107.7,17667.35,39.5货,-1588货,6558货,-387货,30921货,-93.9货,-4978货,3428.5,3057.89,2886.61,2675货,-23.5货
2022/2/23,17954.75,18109.28,17954.75,18055.73,18094.42,18108.11,17949.86,17656.62,18480.87,18084.21,17687.55,20.9货,-1567货,6523货,-122货,30799货,-3.67货,-4981货,2729.42,3058.51,2858.55,2694货,18.7货
2022/2/24,17939.53,17939.53,17561.07,17594.55,17982.5,18044.57,17943.59,17658.31,18471.4,18045.01,17618.62,51.9货,-1515货,6072货,-534货,30265货,-126货,-5108货,4430.17,3326.23,3016.08,2640货,-53.5货
2022/2/25,17617.36,17737.32,17554.97,17652.18,17868.49,17971.1,17933.65,17658.01,18466.47,18016.24,17566.02,28.9货,-1486货,5695货,-510货,29754货,-20.7货,-5129货,3951.78,3503.15,3146,2662货,21.4货
2022/3/1,17657.5,17944.5,17657.5,17898.25,17842.14,17938.07,17928.92,17660.18,18443.3,18000.24,17557.18,36.0货,-1450货,5822货,63.3货,29818货,50.9货,-5078货,3645.68,3637.11,3240.64,2669货,7.23货
2022/3/2,17864.11,17918.98,17784.64,17867.6,17847.7,17923.66,17926.62,17663.47,18443.37,17998.66,17553.94,14.3货,-1436货,5689货,-193货,29625货,25.7货,-5052货,2974.11,3546.23,3302.06,2690货,21.2货
2022/3/3,17932.15,18026.03,17906.24,17934.4,17881.7,17928.4,17927.38,17668.2,18441.51,17995.92,17550.34,18.6货,-1417货,5672货,-74.5货,29550货,2.25货,-5050货,3279.94,3656.33,3357.42,2717货,26.4货
2022/3/4,17845.01,17845.01,17710.54,17736.52,17849.23,17902.19,17922.69,17670.12,18438.84,17997.69,17556.54,17.3货,-1400货,5332货,-430货,29120货,-50.5货,-5100货,3980.35,3566.37,3446.3,2738货,22.0货
2022/3/7,17581.57,17581.57,17135.68,17178.69,17689.28,17805.32,17904.55,17665.15,18525.54,17972.91,17420.27,76.4货,-1323货,4661货,-823货,28297货,-118货,-5218货,4701.12,3716.24,3609.69,2691货,-47.9货
2022/3/8,17000,17113.67,16764.78,16825.25,17434.83,17645.43,17872.46,17652.93,18664.96,17919.16,17173.36,46.8货,-1277货,4292货,-461货,27835货,-122货,-5340货,4542.07,3895.52,3766.31,2623货,-67.6货
2022/3/9,16944.08,17072.74,16944.08,17015.36,17287.91,17527,17843.66,17642.04,18714.27,17871.6,17028.93,20.6货,-1256货,4040货,-318货,27517货,-28.4货,-5368货,3228.29,3946.35,3746.29,2641货,17.7货
2022/3/10,17224.73,17478.43,17224.73,17433.2,17305.36,17493.05,17827.16,17637.05,18688.7,17835.67,16982.63,18.0货,-1238货,4077货,20.0货,27537货,26.5货,-5342货,3571.86,4004.74,3830.54,2639货,-1.25货
2022/3/11,17373.82,17373.9,17239.9,17264.74,17307.94,17460.33,17810.3,17631.69,18636.91,17782,16927.1,20.0货,-1218货,3886货,-226货,27311货,-22.1货,-5364货,2686.77,3746.02,3656.2,2656货,16.7货
2022/3/14,17287.9,17363.04,17217.58,17263.04,17299.59,17428.07,17793.01,17625.93,18576.83,17729.61,16882.38,15.9货,-1202货,3783货,-145货,27166货,3.01货,-5361货,2953.3,3396.46,3556.35,2683货,26.6货
2022/3/15,17177.27,17177.27,16911.95,16926.06,17215.77,17358.99,17768.59,17616.38,18582.16,17676.03,16769.9,16.7货,-1185货,3266货,-538货,26628货,-66.9货,-5428货,3818.51,3251.74,3573.63,2660货,-22.3货
2022/3/16,17007.58,17085.77,16808.43,16940.83,17130.73,17286.56,17742.1,17605.54,18576.13,17625.48,16674.82,3.92货,-1181货,3124货,-141货,26487货,-36.2货,-5464货,4067.02,3419.49,3682.92,2641货,-19.4货
2022/3/17,17172.81,17472.95,17172.81,17448.22,17192.72,17292.04,17728.15,17600.77,18497.61,17586.32,16675.03,4790窾,-1181货,3555货,448货,26935货,51.7货,-5412货,4077.98,3520.71,3762.73,2646货,5.08货
2022/3/18,17439.91,17472.38,17359.5,17456.52,17272.51,17317.5,17718.44,17597.98,18402.53,17545.71,16688.9,19.5货,-1161货,3539货,-17.7货,26917货,-25.8货,-5438货,3683.82,3720.12,3733.07,2641货,-4.97货
2022/3/21,17503.95,17603.99,17503.95,17560.36,17362.69,17358.51,17712.69,17597.07,18309.21,17512.11,16715.02,3.81货,-1158货,3568货,74.3货,26992货,-2.92货,-5441货,2686.1,3666.68,3531.57,2646货,5.17货
2022/3/22,17512.41,17573.29,17468.55,17559.71,17417.96,17389.42,17706.65,17595.94,18207.58,17479.03,16750.47,17.2货,-1140货,3569货,-3.54货,26988货,2.08货,-5439货,2394.65,3381.91,3316.83,2645货,-1.35货
2022/3/23,17581.62,17738.69,17581.62,17731.37,17498.08,17438.31,17705.07,17596.97,18170.61,17467.13,16763.64,2.37货,-1138货,3697货,113货,27101货,35.6货,-5403货,2877.75,3144.06,3281.77,2648货,3.12货
2022/3/24,17711.17,17711.17,17603.22,17699.06,17559.11,17482.46,17704.28,17598.36,18108.91,17449.3,16789.68,-18.1货,-1156货,3647货,-29.2货,27072货,4291窾,-5403货,2662.26,2860.92,3190.82,2665货,16.7货
2022/3/25,17695.8,17747.13,17633.86,17676.95,17602.22,17519.91,17703.77,17599.85,18117.62,17453.42,16789.21,-2.24货,-1158货,3623货,7.27货,27079货,-5.92货,-5409货,2915.12,2707.18,3213.65,2654货,-10.7货
2022/3/28,17510.15,17527.15,17368.66,17520.01,17561.97,17512.93,17696.48,17597.89,18105.58,17446.81,16788.04,-1.40货,-1160货,3495货,-126货,26953货,-9.21货,-5418货,2386.43,2647.24,3156.96,2656货,1.73货
2022/3/29,17568.32,17585.91,17493.01,17548.66,17557.64,17519.48,17691.64,17597.08,18057.08,17429.33,16801.58,13.4货,-1146货,3408货,-83.1货,26870货,-2.44货,-5420货,2592.6,2686.83,3034.37,2661货,4.97货
2022/3/30,17572.9,17770.07,17572.9,17740.56,17593.13,17545.78,17690.74,17598.19,18035.24,17422.98,16810.71,21.5货,-1125货,3635货,220货,27090货,56.3货,-5364货,3079.37,2727.16,2935.61,2659货,-1.83货
2022/3/31,17754.1,17767.81,17682.53,17693.47,17636.91,17578.27,17691.84,17600.28,17991.11,17410.93,16830.75,5.08货,-1120货,3640货,24.7货,27115货,-10.6货,-5375货,2315.58,2657.82,2759.37,2658货,-5909窾
2022/4/1,17657.76,17657.76,17465.61,17625.59,17625.17,17582.53,17688.89,17600.3,17975.03,17405.38,16835.74,9.66货,-1110货,3533货,-108货,27007货,-1.34货,-5376货,2345.96,2543.99,2625.58,2657货,-1.58货
2022/4/6,17484.19,17528.99,17381.07,17522.5,17576.51,17563.74,17682.01,17598.3,17984.52,17422.57,16860.63,11.4货,-1099货,3298货,-269货,26738货,-9.09货,-5385货,2682.47,2603.2,2625.22,2679货,21.8货
2022/4/7,17430.13,17438.6,17178.63,17178.63,17486.5,17516.97,17669.7,17593.48,17945.29,17440.24,16935.19,18.7货,-1080货,2901货,-446货,26292货,-72.0货,-5457货,3220.5,2728.78,2707.8,2655货,-23.9货
2022/4/8,17210.4,17316.69,17210.4,17284.54,17409.51,17469.43,17656.12,17587.89,17926.03,17453.7,16981.37,31.0货,-1049货,2790货,-115货,26177货,-19.5货,-5477货,2517.06,2616.31,2671.73,2662货,7.24货
2022/4/11,17273.05,17316.35,17046.67,17048.37,17330.04,17415.19,17640.22,17581,17938.83,17434.46,16930.09,15.2货,-1034货,2460货,-340货,25836货,-80.4货,-5557货,3057.85,2764.77,2711.29,2642货,-20.3货
2022/4/12,17005.84,17100.85,16905.13,16990.91,17220.25,17339.82,17619.25,17571.41,17956.7,17420.77,16884.84,-4473窾,-1034货,2346货,-102货,25735货,-29.0货,-5586货,2802.24,2856.02,2700.01,2634货,-7.87货
2022/4/13,17080.4,17333.21,17080.4,17301.65,17213.14,17314.2,17605.47,17565.25,17956.62,17422.7,16888.78,31.4货,-1003货,2494货,106货,25840货,12.6货,-5573货,2645.26,2848.58,2725.89,2642货,8.55货
2022/4/14,17353.25,17374.14,17245.65,17245.65,17243.65,17312.47,17595.61,17560.94,17929.58,17438.68,16947.77,15.7货,-987货,2483货,-7.48货,25833货,-11.2货,-5585货,2593.18,2723.12,2725.95,2648货,6.07货
2022/4/15,17139.34,17141.33,17004.18,17004.18,17186.52,17268.8,17578.45,17552.87,17920.53,17441.85,16963.17,10.0货,-977货,2292货,-212货,25621货,-42.9货,-5628货,2742.02,2768.11,2692.21,2643货,-5.23货
2022/4/18,16958.66,16999.36,16845.51,16898.87,17099.55,17206.4,17557.04,17542.5,17948.3,17414.38,16880.46,25.1货,-952货,2199货,-104货,25516货,-43.9货,-5671货,2316.6,2619.86,2692.32,2634货,-8.81货
2022/4/19,16926.34,17106.26,16926.34,16993.4,17062.39,17166.7,17538.39,17533.34,17955.15,17391.22,16827.29,8.49货,-944货,2235货,21.3货,25538货,7.15货,-5664货,2301.03,2519.62,2687.82,2634货,-4966窾
2022/4/20,17057.13,17148.88,16983.55,17148.88,17069.8,17151.78,17523.51,17525.92,17938.41,17370.65,16802.89,23.5货,-920货,2250货,30.0货,25568货,-9.68货,-5674货,2968.13,2584.19,2716.39,2644货,10.5货
2022/4/21,17159.88,17213.66,17106.37,17127.95,17097.19,17151.81,17511.33,17519.74,17919.25,17349.06,16778.87,31.3货,-889货,2278货,34.3货,25602货,-5.97货,-5680货,2495.84,2564.72,2643.92,2644货,708窾
2022/4/22,17088.76,17088.76,16923.87,17025.09,17075.33,17129.96,17495.6,17511.67,17872.21,17313.75,16755.28,16.3货,-872货,2115货,-212货,25390货,-27.7货,-5708货,2774.76,2571.27,2669.69,2649货,4.58货
2022/4/25,16912.3,16912.3,16579.89,16620.9,16969,17062.03,17471.36,17499.18,17865.29,17259.84,16654.38,5.05货,-867货,1706货,-422货,24968货,-71.5货,-5779货,3102.08,2728.37,2674.11,2597货,-52.1货
2022/4/26,16677.84,16729.47,16582.11,16644.79,16865.52,16988.67,17444.71,17485.29,17838.14,17208.23,16578.32,11.0货,-856货,1564货,-144货,24824货,-49.3货,-5828货,2610.07,2790.18,2654.9,2574货,-22.9货
2022/4/27,16427.32,16427.32,16219.41,16303.35,16691.8,16871.52,17408.64,17466.43,17872.86,17147.4,16421.93,12.5货,-844货,1365货,-211货,24613货,-45.9货,-5874货,3067.5,2810.05,2697.12,2528货,-45.6货
2022/4/28,16350.72,16455.57,16256.88,16419.38,16584.74,16780.45,17374.6,17448.32,17857.32,17090.93,16324.55,6.86货,-837货,1235货,-158货,24454货,-4.67货,-5879货,2624.71,2835.82,2700.27,2530货,1.29货
2022/4/29,16599.84,16663.66,16521.94,16592.18,16587.96,16746.62,17349.02,17434.2,17768.03,17033.51,16299,10.5货,-827货,1310货,65.5货,24520货,-15.2货,-5894货,2604.03,2801.68,2686.47,2518货,-11.8货
2022/5/3,16593.21,16604.87,16465.99,16498.9,16572.22,16709.19,17322.52,17419.44,17677.56,16973.79,16270.02,16.1货,-811货,1301货,4.41货,24524货,-14.0货,-5908货,1808.3,2542.92,2635.64,2518货,5993窾
2022/5/4,16531.37,16617.06,16514.3,16565.83,16567.2,16681.55,17297.43,17405.18,17578.35,16920.8,16263.24,9.11货,-801货,1308货,-6389窾,24524货,-3.29货,-5911货,1953.52,2411.61,2600.89,2525货,6.50货
2022/5/5,16689.98,16783.78,16650.81,16696.12,16613.19,16685.84,17278.01,17393.61,17482.17,16879.48,16276.79,34.9货,-766货,1372货,38.3货,24562货,4.14货,-5907货,2578.36,2313.78,2561.92,2531货,6.46货
2022/5/6,16491.11,16491.11,16312.17,16408.2,16550.67,16638.53,17250.06,17377.61,17460.49,16840.96,16221.42,1.86货,-765货,1166货,-236货,24326货,-46.6货,-5954货,2503.35,2289.51,2562.67,2530货,-1.27货
2022/5/9,16345.84,16345.84,16048.92,16048.92,16432.91,16558.32,17215.55,17358.11,17453.46,16779.18,16104.89,4.74货,-760货,955货,-211货,24115货,-59.2货,-6013货,2477.71,2264.25,2532.96,2501货,-28.9货
2022/5/10,15891.4,16071.5,15734.44,16061.7,16268.53,16445.86,17173.72,17334.66,17460.18,16729.84,15999.51,2.20货,-758货,940货,-16.1货,24099货,10.6货,-6003货,2614.93,2425.57,2484.25,2487货,-14.3货
